timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected,restock_amount,restock_reason
2026-02-14T00:00:00,Sokovia,Arc Reactor Cores,837.2536,1.79,False,0.0,
2026-02-14T00:00:00,Sokovia,Clean Water (L),2689.1884,13.85,False,0.0,
2026-02-14T00:00:00,Sokovia,Medical Kits,744.0534,4.53,False,0.0,
2026-02-14T00:00:00,Sokovia,Pym Particles,991.1191,1.06,False,0.0,
2026-02-14T00:00:00,Sokovia,Vibranium (kg),4679.351,6.74,False,0.0,
2026-02-14T00:00:00,Wakanda,Arc Reactor Cores,861.2164,2.99,False,0.0,
2026-02-14T00:00:00,Wakanda,Clean Water (L),4087.6114,10.58,False,0.0,
2026-02-14T00:00:00,Wakanda,Medical Kits,631.7955,0.6,False,0.0,
2026-02-14T00:00:00,Wakanda,Pym Particles,980.0456,2.1,False,0.0,
2026-02-14T00:00:00,Wakanda,Vibranium (kg),4018.0826,4.82,False,0.0,
2026-02-14T01:00:00,Avengers Compound,Arc Reactor Cores,918.4761,1.64,False,0.0,
2026-02-14T01:00:00,Avengers Compound,Clean Water (L),2370.7239,9.72,False,0.0,
2026-02-14T01:00:00,Avengers Compound,Medical Kits,668.7131,0.94,False,0.0,
2026-02-14T01:00:00,Avengers Compound,Pym Particles,937.1054,0.5,False,0.0,
2026-02-14T01:00:00,Avengers Compound,Vibranium (kg),4116.091,3.36,False,0.0,
2026-02-14T01:00:00,New Asgard,Arc Reactor Cores,1058.3864,0.93,False,0.0,
2026-02-14T01:00:00,New Asgard,Clean Water (L),4671.4053,3.62,False,0.0,
2026-02-14T01:00:00,New Asgard,Medical Kits,360.5591,0.5,False,0.0,
2026-02-14T01:00:00,New Asgard,Pym Particles,1136.7645,0.95,False,0.0,
2026-02-14T01:00:00,New Asgard,Vibranium (kg),6893.4342,0.5,False,0.0,
2026-02-14T01:00:00,Sanctum Sanctorum,Arc Reactor Cores,1338.1986,0.5,False,0.0,
2026-02-14T01:00:00,Sanctum Sanctorum,Clean Water (L),2940.419,3.86,False,0.0,
2026-02-14T01:00:00,Sanctum Sanctorum,Medical Kits,734.9962,3.49,False,0.0,
2026-02-14T01:00:00,Sanctum Sanctorum,Pym Particles,450.9917,0.64,False,0.0,
2026-02-14T01:00:00,Sanctum Sanctorum,Vibranium (kg),7053.636,6.48,False,0.0,
2026-02-14T01:00:00,Sokovia,Arc Reactor Cores,835.7536,1.5,False,0.0,
2026-02-14T01:00:00,Sokovia,Clean Water (L),2682.9384,6.25,False,0.0,
2026-02-14T01:00:00,Sokovia,Medical Kits,741.4134,2.64,False,0.0,
2026-02-14T01:00:00,Sokovia,Pym Particles,989.8391,1.28,False,0.0,
2026-02-14T01:00:00,Sokovia,Vibranium (kg),4670.171,9.18,False,0.0,
2026-02-14T01:00:00,Wakanda,Arc Reactor Cores,859.5264,1.69,False,0.0,
2026-02-14T01:00:00,Wakanda,Clean Water (L),4084.9414,2.67,False,0.0,
2026-02-14T01:00:00,Wakanda,Medical Kits,630.9855,0.81,False,0.0,
2026-02-14T01:00:00,Wakanda,Pym Particles,978.2756,1.77,False,0.0,
2026-02-14T01:00:00,Wakanda,Vibranium (kg),4014.7026,3.38,False,0.0,
2026-02-14T02:00:00,Avengers Compound,Arc Reactor Cores,916.4561,2.02,False,0.0,
2026-02-14T02:00:00,Avengers Compound,Clean Water (L),2360.5039,10.22,False,0.0,
2026-02-14T02:00:00,Avengers Compound,Medical Kits,667.7831,0.93,False,0.0,
2026-02-14T02:00:00,Avengers Compound,Pym Particles,936.1554,0.95,False,0.0,
2026-02-14T02:00:00,Avengers Compound,Vibranium (kg),4111.171,4.92,False,0.0,
2026-02-14T02:00:00,New Asgard,Arc Reactor Cores,1057.5364,0.85,False,0.0,
2026-02-14T02:00:00,New Asgard,Clean Water (L),4666.1353,5.27,False,0.0,
2026-02-14T02:00:00,New Asgard,Medical Kits,359.1391,1.42,False,0.0,
2026-02-14T02:00:00,New Asgard,Pym Particles,1136.2645,0.5,False,0.0,
2026-02-14T02:00:00,New Asgard,Vibranium (kg),6892.9342,0.5,False,0.0,
2026-02-14T02:00:00,Sanctum Sanctorum,Arc Reactor Cores,1337.4386,0.76,False,0.0,
2026-02-14T02:00:00,Sanctum Sanctorum,Clean Water (L),2933.609,6.81,False,0.0,
2026-02-14T02:00:00,Sanctum Sanctorum,Medical Kits,731.3162,3.68,False,0.0,
2026-02-14T02:00:00,Sanctum Sanctorum,Pym Particles,450.1317,0.86,False,0.0,
2026-02-14T02:00:00,Sanctum Sanctorum,Vibranium (kg),7050.586,3.05,False,0.0,
2026-02-14T02:00:00,Sokovia,Arc Reactor Cores,833.3736,2.38,False,0.0,
2026-02-14T02:00:00,Sokovia,Clean Water (L),2666.6784,16.26,False,0.0,
2026-02-14T02:00:00,Sokovia,Medical Kits,738.5634,2.85,False,0.0,
2026-02-14T02:00:00,Sokovia,Pym Particles,988.4591,1.38,False,0.0,
2026-02-14T02:00:00,Sokovia,Vibranium (kg),4663.461,6.71,False,0.0,
2026-02-14T02:00:00,Wakanda,Arc Reactor Cores,855.5864,3.94,False,0.0,
2026-02-14T02:00:00,Wakanda,Clean Water (L),4075.0914,9.85,False,0.0,
2026-02-14T02:00:00,Wakanda,Medical Kits,629.3355,1.65,False,0.0,
2026-02-14T02:00:00,Wakanda,Pym Particles,976.0656,2.21,False,0.0,
2026-02-14T02:00:00,Wakanda,Vibranium (kg),4008.9926,5.71,False,0.0,
2026-02-14T03:00:00,Avengers Compound,Arc Reactor Cores,915.3661,1.09,False,0.0,
2026-02-14T03:00:00,Avengers Compound,Clean Water (L),2349.2439,11.26,False,0.0,
2026-02-14T03:00:00,Avengers Compound,Medical Kits,667.2831,0.5,False,0.0,
2026-02-14T03:00:00,Avengers Compound,Pym Particles,935.6554,0.5,False,0.0,
2026-02-14T03:00:00,Avengers Compound,Vibranium (kg),4106.851,4.32,False,0.0,
2026-02-14T03:00:00,New Asgard,Arc Reactor Cores,1056.5164,1.02,False,0.0,
2026-02-14T03:00:00,New Asgard,Clean Water (L),4659.3553,6.78,False,0.0,
2026-02-14T03:00:00,New Asgard,Medical Kits,358.1091,1.03,False,0.0,
2026-02-14T03:00:00,New Asgard,Pym Particles,1135.7645,0.5,False,0.0,
2026-02-14T03:00:00,New Asgard,Vibranium (kg),6891.2342,1.7,False,0.0,
2026-02-14T03:00:00,Sanctum Sanctorum,Arc Reactor Cores,1336.7586,0.68,False,0.0,
2026-02-14T03:00:00,Sanctum Sanctorum,Clean Water (L),2927.849,5.76,False,0.0,
2026-02-14T03:00:00,Sanctum Sanctorum,Medical Kits,729.0262,2.29,False,0.0,
2026-02-14T03:00:00,Sanctum Sanctorum,Pym Particles,449.4317,0.7,False,0.0,
2026-02-14T03:00:00,Sanctum Sanctorum,Vibranium (kg),7041.196,9.39,False,0.0,
2026-02-14T03:00:00,Sokovia,Arc Reactor Cores,830.5536,2.82,False,0.0,
2026-02-14T03:00:00,Sokovia,Clean Water (L),2666.1784,0.5,False,0.0,
2026-02-14T03:00:00,Sokovia,Medical Kits,733.4734,5.09,False,0.0,
2026-02-14T03:00:00,Sokovia,Pym Particles,986.3791,2.08,False,0.0,
2026-02-14T03:00:00,Sokovia,Vibranium (kg),4652.291,11.17,False,0.0,
2026-02-14T03:00:00,Wakanda,Arc Reactor Cores,851.7664,3.82,False,0.0,
2026-02-14T03:00:00,Wakanda,Clean Water (L),4063.6114,11.48,False,0.0,
2026-02-14T03:00:00,Wakanda,Medical Kits,628.2955,1.04,False,0.0,
2026-02-14T03:00:00,Wakanda,Pym Particles,974.9556,1.11,False,0.0,
2026-02-14T03:00:00,Wakanda,Vibranium (kg),4004.4126,4.58,False,0.0,
2026-02-14T04:00:00,Avengers Compound,Arc Reactor Cores,913.5461,1.82,False,0.0,
2026-02-14T04:00:00,Avengers Compound,Clean Water (L),2339.6839,9.56,False,0.0,
2026-02-14T04:00:00,Avengers Compound,Medical Kits,665.8231,1.46,False,0.0,
2026-02-14T04:00:00,Avengers Compound,Pym Particles,934.6854,0.97,False,0.0,
2026-02-14T04:00:00,Avengers Compound,Vibranium (kg),4103.721,3.13,False,0.0,
2026-02-14T04:00:00,New Asgard,Arc Reactor Cores,1056.0164,0.5,False,0.0,
2026-02-14T04:00:00,New Asgard,Clean Water (L),4657.2253,2.13,False,0.0,
2026-02-14T04:00:00,New Asgard,Medical Kits,356.5291,1.58,False,0.0,
2026-02-14T04:00:00,New Asgard,Pym Particles,1135.2645,0.5,False,0.0,
2026-02-14T04:00:00,New Asgard,Vibranium (kg),6886.1742,5.06,False,0.0,
2026-02-14T04:00:00,Sanctum Sanctorum,Arc Reactor Cores,1336.2586,0.5,False,0.0,
2026-02-14T04:00:00,Sanctum Sanctorum,Clean Water (L),2927.349,0.5,False,0.0,
2026-02-14T04:00:00,Sanctum Sanctorum,Medical Kits,724.3262,4.7,False,0.0,
2026-02-14T04:00:00,Sanctum Sanctorum,Pym Particles,448.3017,1.13,False,0.0,
2026-02-14T04:00:00,Sanctum Sanctorum,Vibranium (kg),7030.756,10.44,False,0.0,
2026-02-14T04:00:00,Sokovia,Arc Reactor Cores,828.2736,2.28,False,0.0,
2026-02-14T04:00:00,Sokovia,Clean Water (L),2661.4984,4.68,False,0.0,
2026-02-14T04:00:00,Sokovia,Medical Kits,732.0434,1.43,False,0.0,
2026-02-14T04:00:00,Sokovia,Pym Particles,985.3491,1.03,False,0.0,
2026-02-14T04:00:00,Sokovia,Vibranium (kg),4642.711,9.58,False,0.0,
2026-02-14T04:00:00,Wakanda,Arc Reactor Cores,848.8564,2.91,False,0.0,
2026-02-14T04:00:00,Wakanda,Clean Water (L),4052.8814,10.73,False,0.0,
2026-02-14T04:00:00,Wakanda,Medical Kits,627.7955,0.5,False,0.0,
2026-02-14T04:00:00,Wakanda,Pym Particles,972.0356,2.92,False,0.0,
2026-02-14T04:00:00,Wakanda,Vibranium (kg),3998.3326,6.08,False,0.0,
2026-02-14T05:00:00,Avengers Compound,Arc Reactor Cores,910.8161,2.73,False,0.0,
2026-02-14T05:00:00,Avengers Compound,Clean Water (L),2331.2339,8.45,False,0.0,
2026-02-14T05:00:00,Avengers Compound,Medical Kits,662.4931,3.33,False,0.0,
2026-02-14T05:00:00,Avengers Compound,Pym Particles,933.7954,0.89,False,0.0,
2026-02-14T05:00:00,Avengers Compound,Vibranium (kg),4098.711,5.01,False,0.0,
2026-02-14T05:00:00,New Asgard,Arc Reactor Cores,1053.8664,2.15,False,0.0,
2026-02-14T05:00:00,New Asgard,Clean Water (L),4652.3153,4.91,False,0.0,
2026-02-14T05:00:00,New Asgard,Medical Kits,355.9491,0.58,False,0.0,
2026-02-14T05:00:00,New Asgard,Pym Particles,1134.7645,0.5,False,0.0,
2026-02-14T05:00:00,New Asgard,Vibranium (kg),6883.7642,2.41,False,0.0,
2026-02-14T05:00:00,Sanctum Sanctorum,Arc Reactor Cores,1335.5586,0.7,False,0.0,
2026-02-14T05:00:00,Sanctum Sanctorum,Clean Water (L),2926.819,0.53,False,0.0,
2026-02-14T05:00:00,Sanctum Sanctorum,Medical Kits,720.9162,3.41,False,0.0,
2026-02-14T05:00:00,Sanctum Sanctorum,Pym Particles,447.7517,0.55,False,0.0,
2026-02-14T05:00:00,Sanctum Sanctorum,Vibranium (kg),7370.496,8.08,False,347.82,Wakandan aid package
2026-02-14T05:00:00,Sokovia,Arc Reactor Cores,825.8336,2.44,False,0.0,
2026-02-14T05:00:00,Sokovia,Clean Water (L),2657.9384,3.56,False,0.0,
2026-02-14T05:00:00,Sokovia,Medical Kits,728.1334,3.91,False,0.0,
2026-02-14T05:00:00,Sokovia,Pym Particles,983.7391,1.61,False,0.0,
2026-02-14T05:00:00,Sokovia,Vibranium (kg),4632.431,10.28,False,0.0,
2026-02-14T05:00:00,Wakanda,Arc Reactor Cores,844.7764,4.08,False,0.0,
2026-02-14T05:00:00,Wakanda,Clean Water (L),4044.6114,8.27,False,0.0,
2026-02-14T05:00:00,Wakanda,Medical Kits,627.2455,0.55,False,0.0,
2026-02-14T05:00:00,Wakanda,Pym Particles,970.3656,1.67,False,0.0,
2026-02-14T05:00:00,Wakanda,Vibranium (kg),3992.3226,6.01,False,0.0,
2026-02-14T06:00:00,Avengers Compound,Arc Reactor Cores,909.2561,1.56,False,0.0,
2026-02-14T06:00:00,Avengers Compound,Clean Water (L),2325.2239,6.01,False,0.0,
2026-02-14T06:00:00,Avengers Compound,Medical Kits,659.6031,2.89,False,0.0,
2026-02-14T06:00:00,Avengers Compound,Pym Particles,932.4154,1.38,False,0.0,
2026-02-14T06:00:00,Avengers Compound,Vibranium (kg),4093.571,5.14,False,0.0,
2026-02-14T06:00:00,New Asgard,Arc Reactor Cores,1052.5164,1.35,False,0.0,
2026-02-14T06:00:00,New Asgard,Clean Water (L),4644.4753,7.84,False,0.0,
2026-02-14T06:00:00,New Asgard,Medical Kits,355.4491,0.5,False,0.0,
2026-02-14T06:00:00,New Asgard,Pym Particles,1134.2645,0.5,False,0.0,
2026-02-14T06:00:00,New Asgard,Vibranium (kg),6880.5142,3.25,False,0.0,
2026-02-14T06:00:00,Sanctum Sanctorum,Arc Reactor Cores,1334.8086,0.75,False,0.0,
2026-02-14T06:00:00,Sanctum Sanctorum,Clean Water (L),2923.559,3.26,False,0.0,
2026-02-14T06:00:00,Sanctum Sanctorum,Medical Kits,718.9962,1.92,False,0.0,
2026-02-14T06:00:00,Sanctum Sanctorum,Pym Particles,446.6817,1.07,False,0.0,
2026-02-14T06:00:00,Sanctum Sanctorum,Vibranium (kg),7364.916,5.58,False,0.0,
2026-02-14T06:00:00,Sokovia,Arc Reactor Cores,824.2036,1.63,False,0.0,
2026-02-14T06:00:00,Sokovia,Clean Water (L),2657.4384,0.5,False,0.0,
2026-02-14T06:00:00,Sokovia,Medical Kits,723.8234,4.31,False,0.0,
2026-02-14T06:00:00,Sokovia,Pym Particles,981.5591,2.18,False,0.0,
2026-02-14T06:00:00,Sokovia,Vibranium (kg),4622.821,9.61,False,0.0,
2026-02-14T06:00:00,Wakanda,Arc Reactor Cores,841.8564,2.92,False,0.0,
2026-02-14T06:00:00,Wakanda,Clean Water (L),4034.6614,9.95,False,0.0,
2026-02-14T06:00:00,Wakanda,Medical Kits,626.7455,0.5,False,0.0,
2026-02-14T06:00:00,Wakanda,Pym Particles,968.1856,2.18,False,0.0,
2026-02-14T06:00:00,Wakanda,Vibranium (kg),3987.6226,4.7,False,0.0,
2026-02-14T07:00:00,Avengers Compound,Arc Reactor Cores,907.3561,1.9,False,0.0,
2026-02-14T07:00:00,Avengers Compound,Clean Water (L),2317.4539,7.77,False,0.0,
2026-02-14T07:00:00,Avengers Compound,Medical Kits,658.0131,1.59,False,0.0,
2026-02-14T07:00:00,Avengers Compound,Pym Particles,931.3054,1.11,False,0.0,
2026-02-14T07:00:00,Avengers Compound,Vibranium (kg),4090.531,3.04,False,0.0,
2026-02-14T07:00:00,New Asgard,Arc Reactor Cores,1051.5864,0.93,False,0.0,
2026-02-14T07:00:00,New Asgard,Clean Water (L),4639.6953,4.78,False,0.0,
2026-02-14T07:00:00,New Asgard,Medical Kits,354.5291,0.92,False,0.0,
2026-02-14T07:00:00,New Asgard,Pym Particles,1133.7645,0.5,False,0.0,
2026-02-14T07:00:00,New Asgard,Vibranium (kg),6878.0742,2.44,False,0.0,
2026-02-14T07:00:00,Sanctum Sanctorum,Arc Reactor Cores,1334.3086,0.5,False,0.0,
2026-02-14T07:00:00,Sanctum Sanctorum,Clean Water (L),2919.509,4.05,False,0.0,
2026-02-14T07:00:00,Sanctum Sanctorum,Medical Kits,714.9362,4.06,False,0.0,
2026-02-14T07:00:00,Sanctum Sanctorum,Pym Particles,445.6417,1.04,False,0.0,
2026-02-14T07:00:00,Sanctum Sanctorum,Vibranium (kg),7355.496,9.42,False,0.0,
2026-02-14T07:00:00,Sokovia,Arc Reactor Cores,822.8436,1.36,False,0.0,
2026-02-14T07:00:00,Sokovia,Clean Water (L),2649.8484,7.59,False,0.0,
2026-02-14T07:00:00,Sokovia,Medical Kits,718.2834,5.54,False,0.0,
2026-02-14T07:00:00,Sokovia,Pym Particles,979.6191,1.94,False,0.0,
2026-02-14T07:00:00,Sokovia,Vibranium (kg),4613.391,9.43,False,0.0,
2026-02-14T07:00:00,Wakanda,Arc Reactor Cores,839.0964,2.76,False,0.0,
2026-02-14T07:00:00,Wakanda,Clean Water (L),4025.5814,9.08,False,0.0,
2026-02-14T07:00:00,Wakanda,Medical Kits,626.2455,0.5,False,0.0,
2026-02-14T07:00:00,Wakanda,Pym Particles,965.8356,2.35,False,0.0,
2026-02-14T07:00:00,Wakanda,Vibranium (kg),3981.9426,5.68,False,0.0,
2026-02-14T08:00:00,Avengers Compound,Arc Reactor Cores,906.2061,1.15,False,0.0,
2026-02-14T08:00:00,Avengers Compound,Clean Water (L),2307.4339,10.02,False,0.0,
2026-02-14T08:00:00,Avengers Compound,Medical Kits,656.0531,1.96,False,0.0,
2026-02-14T08:00:00,Avengers Compound,Pym Particles,929.9154,1.39,False,0.0,
2026-02-14T08:00:00,Avengers Compound,Vibranium (kg),4087.771,2.76,False,0.0,
2026-02-14T08:00:00,New Asgard,Arc Reactor Cores,1051.0864,0.5,False,0.0,
2026-02-14T08:00:00,New Asgard,Clean Water (L),4634.9653,4.73,False,0.0,
2026-02-14T08:00:00,New Asgard,Medical Kits,352.3291,2.2,False,0.0,
2026-02-14T08:00:00,New Asgard,Pym Particles,1133.2645,0.5,False,0.0,
2026-02-14T08:00:00,New Asgard,Vibranium (kg),6874.0242,4.05,False,0.0,
2026-02-14T08:00:00,Sanctum Sanctorum,Arc Reactor Cores,1333.2886,1.02,False,0.0,
2026-02-14T08:00:00,Sanctum Sanctorum,Clean Water (L),2914.489,5.02,False,0.0,
2026-02-14T08:00:00,Sanctum Sanctorum,Medical Kits,711.8362,3.1,False,0.0,
2026-02-14T08:00:00,Sanctum Sanctorum,Pym Particles,444.9617,0.68,False,0.0,
2026-02-14T08:00:00,Sanctum Sanctorum,Vibranium (kg),7348.746,6.75,False,0.0,
2026-02-14T08:00:00,Sokovia,Arc Reactor Cores,821.8136,1.03,False,0.0,
2026-02-14T08:00:00,Sokovia,Clean Water (L),2642.1384,7.71,False,0.0,
2026-02-14T08:00:00,Sokovia,Medical Kits,715.5734,2.71,False,0.0,
2026-02-14T08:00:00,Sokovia,Pym Particles,977.2191,2.4,False,0.0,
2026-02-14T08:00:00,Sokovia,Vibranium (kg),4602.911,10.48,False,0.0,
2026-02-14T08:00:00,Wakanda,Arc Reactor Cores,836.0764,3.02,False,0.0,
2026-02-14T08:00:00,Wakanda,Clean Water (L),4021.4214,4.16,False,0.0,
2026-02-14T08:00:00,Wakanda,Medical Kits,625.4055,0.84,False,0.0,
2026-02-14T08:00:00,Wakanda,Pym Particles,964.1456,1.69,False,0.0,
2026-02-14T08:00:00,Wakanda,Vibranium (kg),3977.4326,4.51,False,0.0,
2026-02-14T09:00:00,Avengers Compound,Arc Reactor Cores,904.1461,2.06,False,0.0,
2026-02-14T09:00:00,Avengers Compound,Clean Water (L),2302.9739,4.46,False,0.0,
2026-02-14T09:00:00,Avengers Compound,Medical Kits,651.1131,4.94,False,0.0,
2026-02-14T09:00:00,Avengers Compound,Pym Particles,929.0054,0.91,False,0.0,
2026-02-14T09:00:00,Avengers Compound,Vibranium (kg),4082.271,5.5,False,0.0,
2026-02-14T09:00:00,New Asgard,Arc Reactor Cores,1050.5864,0.5,False,0.0,
2026-02-14T09:00:00,New Asgard,Clean Water (L),4630.5853,4.38,False,0.0,
2026-02-14T09:00:00,New Asgard,Medical Kits,351.7191,0.61,False,0.0,
2026-02-14T09:00:00,New Asgard,Pym Particles,1132.7645,0.5,False,0.0,
2026-02-14T09:00:00,New Asgard,Vibranium (kg),6872.4042,1.62,False,0.0,
2026-02-14T09:00:00,Sanctum Sanctorum,Arc Reactor Cores,1332.5486,0.74,False,0.0,
2026-02-14T09:00:00,Sanctum Sanctorum,Clean Water (L),2913.989,0.5,False,0.0,
2026-02-14T09:00:00,Sanctum Sanctorum,Medical Kits,707.6562,4.18,False,0.0,
2026-02-14T09:00:00,Sanctum Sanctorum,Pym Particles,443.6117,1.35,False,0.0,
2026-02-14T09:00:00,Sanctum Sanctorum,Vibranium (kg),7341.626,7.12,False,0.0,
2026-02-14T09:00:00,Sokovia,Arc Reactor Cores,820.0436,1.77,False,0.0,
2026-02-14T09:00:00,Sokovia,Clean Water (L),2634.2084,7.93,False,0.0,
2026-02-14T09:00:00,Sokovia,Medical Kits,711.2734,4.3,False,0.0,
2026-02-14T09:00:00,Sokovia,Pym Particles,975.2191,2.0,False,0.0,
2026-02-14T09:00:00,Sokovia,Vibranium (kg),4589.671,13.24,False,0.0,
2026-02-14T09:00:00,Wakanda,Arc Reactor Cores,833.6164,2.46,False,0.0,
2026-02-14T09:00:00,Wakanda,Clean Water (L),4013.2514,8.17,False,0.0,
2026-02-14T09:00:00,Wakanda,Medical Kits,624.2455,1.16,False,0.0,
2026-02-14T09:00:00,Wakanda,Pym Particles,962.5956,1.55,False,0.0,
2026-02-14T09:00:00,Wakanda,Vibranium (kg),3973.0926,4.34,False,0.0,
2026-02-14T10:00:00,Avengers Compound,Arc Reactor Cores,902.3561,1.79,False,0.0,
2026-02-14T10:00:00,Avengers Compound,Clean Water (L),2295.8339,7.14,False,0.0,
2026-02-14T10:00:00,Avengers Compound,Medical Kits,647.9131,3.2,False,0.0,
2026-02-14T10:00:00,Avengers Compound,Pym Particles,926.8054,2.2,False,0.0,
2026-02-14T10:00:00,Avengers Compound,Vibranium (kg),4076.051,6.22,False,0.0,
2026-02-14T10:00:00,New Asgard,Arc Reactor Cores,1049.6164,0.97,False,0.0,
2026-02-14T10:00:00,New Asgard,Clean Water (L),4624.2553,6.33,False,0.0,
2026-02-14T10:00:00,New Asgard,Medical Kits,349.2391,2.48,False,0.0,
2026-02-14T10:00:00,New Asgard,Pym Particles,1132.2645,0.5,False,0.0,
2026-02-14T10:00:00,New Asgard,Vibranium (kg),6870.2942,2.11,False,0.0,
2026-02-14T10:00:00,Sanctum Sanctorum,Arc Reactor Cores,1331.8186,0.73,False,0.0,
2026-02-14T10:00:00,Sanctum Sanctorum,Clean Water (L),2912.579,1.41,False,0.0,
2026-02-14T10:00:00,Sanctum Sanctorum,Medical Kits,703.3662,4.29,False,0.0,
2026-02-14T10:00:00,Sanctum Sanctorum,Pym Particles,443.1117,0.5,False,0.0,
2026-02-14T10:00:00,Sanctum Sanctorum,Vibranium (kg),7335.156,6.47,False,0.0,
2026-02-14T10:00:00,Sokovia,Arc Reactor Cores,818.9036,1.14,False,0.0,
2026-02-14T10:00:00,Sokovia,Clean Water (L),2631.4984,2.71,False,0.0,
2026-02-14T10:00:00,Sokovia,Medical Kits,709.1734,2.1,False,0.0,
2026-02-14T10:00:00,Sokovia,Pym Particles,972.9791,2.24,False,0.0,
2026-02-14T10:00:00,Sokovia,Vibranium (kg),4579.681,9.99,False,0.0,
2026-02-14T10:00:00,Wakanda,Arc Reactor Cores,830.3064,3.31,False,0.0,
2026-02-14T10:00:00,Wakanda,Clean Water (L),4003.2814,9.97,False,0.0,
2026-02-14T10:00:00,Wakanda,Medical Kits,623.7455,0.5,False,0.0,
2026-02-14T10:00:00,Wakanda,Pym Particles,960.3156,2.28,False,0.0,
2026-02-14T10:00:00,Wakanda,Vibranium (kg),3970.5426,2.55,False,0.0,
2026-02-14T11:00:00,Avengers Compound,Arc Reactor Cores,900.2261,2.13,False,0.0,
2026-02-14T11:00:00,Avengers Compound,Clean Water (L),2288.7439,7.09,False,0.0,
2026-02-14T11:00:00,Avengers Compound,Medical Kits,644.8931,3.02,False,0.0,
2026-02-14T11:00:00,Avengers Compound,Pym Particles,924.8454,1.96,False,0.0,
2026-02-14T11:00:00,Avengers Compound,Vibranium (kg),4070.931,5.12,False,0.0,
2026-02-14T11:00:00,New Asgard,Arc Reactor Cores,1049.1164,0.5,False,0.0,
2026-02-14T11:00:00,New Asgard,Clean Water (L),4619.0553,5.2,False,0.0,
2026-02-14T11:00:00,New Asgard,Medical Kits,348.7391,0.5,False,0.0,
2026-02-14T11:00:00,New Asgard,Pym Particles,1131.6145,0.65,False,0.0,
2026-02-14T11:00:00,New Asgard,Vibranium (kg),6869.7142,0.58,False,0.0,
2026-02-14T11:00:00,Sanctum Sanctorum,Arc Reactor Cores,1331.1286,0.69,False,0.0,
2026-02-14T11:00:00,Sanctum Sanctorum,Clean Water (L),2909.869,2.71,False,0.0,
2026-02-14T11:00:00,Sanctum Sanctorum,Medical Kits,698.9762,4.39,False,0.0,
2026-02-14T11:00:00,Sanctum Sanctorum,Pym Particles,441.9217,1.19,False,0.0,
2026-02-14T11:00:00,Sanctum Sanctorum,Vibranium (kg),7327.566,7.59,False,0.0,
2026-02-14T11:00:00,Sokovia,Arc Reactor Cores,817.6036,1.3,False,0.0,
2026-02-14T11:00:00,Sokovia,Clean Water (L),2625.1584,6.34,False,0.0,
2026-02-14T11:00:00,Sokovia,Medical Kits,706.9334,2.24,False,0.0,
2026-02-14T11:00:00,Sokovia,Pym Particles,971.2191,1.76,False,0.0,
2026-02-14T11:00:00,Sokovia,Vibranium (kg),4572.961,6.72,False,0.0,
2026-02-14T11:00:00,Wakanda,Arc Reactor Cores,824.9664,5.34,False,0.0,
2026-02-14T11:00:00,Wakanda,Clean Water (L),3996.5314,6.75,False,0.0,
2026-02-14T11:00:00,Wakanda,Medical Kits,622.1455,1.6,False,0.0,
2026-02-14T11:00:00,Wakanda,Pym Particles,957.8656,2.45,False,0.0,
2026-02-14T11:00:00,Wakanda,Vibranium (kg),3966.9926,3.55,False,0.0,
2026-02-14T12:00:00,Avengers Compound,Arc Reactor Cores,898.4061,1.82,False,0.0,
2026-02-14T12:00:00,Avengers Compound,Clean Water (L),2285.7439,3.0,False,0.0,
2026-02-14T12:00:00,Avengers Compound,Medical Kits,641.2431,3.65,False,0.0,
2026-02-14T12:00:00,Avengers Compound,Pym Particles,923.7854,1.06,False,0.0,
2026-02-14T12:00:00,Avengers Compound,Vibranium (kg),4064.741,6.19,False,0.0,
2026-02-14T12:00:00,New Asgard,Arc Reactor Cores,1048.6164,0.5,False,0.0,
2026-02-14T12:00:00,New Asgard,Clean Water (L),4611.2853,7.77,False,0.0,
2026-02-14T12:00:00,New Asgard,Medical Kits,348.2391,0.5,False,0.0,
2026-02-14T12:00:00,New Asgard,Pym Particles,1131.1145,0.5,False,0.0,
2026-02-14T12:00:00,New Asgard,Vibranium (kg),6866.7642,2.95,False,0.0,
2026-02-14T12:00:00,Sanctum Sanctorum,Arc Reactor Cores,1330.1486,0.98,False,0.0,
2026-02-14T12:00:00,Sanctum Sanctorum,Clean Water (L),2905.719,4.15,False,0.0,
2026-02-14T12:00:00,Sanctum Sanctorum,Medical Kits,696.2162,2.76,False,0.0,
2026-02-14T12:00:00,Sanctum Sanctorum,Pym Particles,440.9917,0.93,False,0.0,
2026-02-14T12:00:00,Sanctum Sanctorum,Vibranium (kg),7316.176,11.39,False,0.0,
2026-02-14T12:00:00,Sokovia,Arc Reactor Cores,815.9836,1.62,False,0.0,
2026-02-14T12:00:00,Sokovia,Clean Water (L),2614.1584,11.0,False,0.0,
2026-02-14T12:00:00,Sokovia,Medical Kits,704.9034,2.03,False,0.0,
2026-02-14T12:00:00,Sokovia,Pym Particles,968.8191,2.4,False,0.0,
2026-02-14T12:00:00,Sokovia,Vibranium (kg),4569.831,3.13,False,0.0,
2026-02-14T12:00:00,Wakanda,Arc Reactor Cores,821.4664,3.5,False,0.0,
2026-02-14T12:00:00,Wakanda,Clean Water (L),3982.7814,13.75,False,0.0,
