timestamp,sector_id,resource_type,stock_level,usage_rate_hourly,snap_event_detected
2026-01-03T00:00:00,Wakanda,Arc Reactor Cores,644.0,3.25,False
2026-01-03T00:00:00,Sokovia,Pym Particles,609.43,3.97,False
2026-01-03T00:00:00,Sanctum Sanctorum,Clean Water (L),2133.91,7.63,False
2026-01-03T00:00:00,Avengers Compound,Medical Kits,651.24,3.1,False
2026-01-03T00:00:00,New Asgard,Vibranium (kg),2311.89,3.92,False
2026-01-03T00:00:00,Wakanda,Arc Reactor Cores,685.96,2.38,False
2026-01-03T00:00:00,Sokovia,Pym Particles,432.42,7.66,False
2026-01-03T00:00:00,Sanctum Sanctorum,Clean Water (L),2289.98,4.38,False
2026-01-03T00:00:00,Avengers Compound,Medical Kits,645.32,3.22,False
2026-01-03T00:00:00,New Asgard,Vibranium (kg),2400.88,2.07,False
2026-01-03T00:00:00,Wakanda,Arc Reactor Cores,593.24,4.31,False
2026-01-03T00:00:00,Sokovia,Pym Particles,461.23,7.06,False
2026-01-03T00:00:00,Sanctum Sanctorum,Clean Water (L),2397.88,2.13,False
2026-01-03T00:00:00,Avengers Compound,Medical Kits,513.81,5.96,False
2026-01-03T00:00:00,New Asgard,Vibranium (kg),2165.8,6.96,False
2026-01-03T00:00:00,Wakanda,Arc Reactor Cores,648.22,3.16,False
2026-01-03T00:00:00,Sokovia,Pym Particles,475.29,6.76,False
2026-01-03T00:00:00,Sanctum Sanctorum,Clean Water (L),2192.47,6.41,False
2026-01-03T00:00:00,Avengers Compound,Medical Kits,653.02,3.06,False
2026-01-03T01:00:00,New Asgard,Vibranium (kg),2151.28,7.12,False
2026-01-03T01:00:00,Wakanda,Arc Reactor Cores,651.95,3.02,False
2026-01-03T01:00:00,Sokovia,Pym Particles,517.14,5.77,False
2026-01-03T01:00:00,Sanctum Sanctorum,Clean Water (L),2143.97,7.27,False
2026-01-03T01:00:00,Avengers Compound,Medical Kits,477.63,6.58,False
2026-01-03T01:00:00,New Asgard,Vibranium (kg),2341.21,3.24,False
2026-01-03T01:00:00,Wakanda,Arc Reactor Cores,458.48,6.97,False
2026-01-03T01:00:00,Sokovia,Pym Particles,587.34,4.34,False
2026-01-03T01:00:00,Sanctum Sanctorum,Clean Water (L),2339.06,3.28,False
2026-01-03T01:00:00,Avengers Compound,Medical Kits,595.51,4.17,False
2026-01-03T01:00:00,New Asgard,Vibranium (kg),2219.24,5.73,False
2026-01-03T01:00:00,Wakanda,Arc Reactor Cores,437.21,7.4,False
2026-01-03T01:00:00,Sokovia,Pym Particles,597.72,4.13,False
2026-01-03T01:00:00,Sanctum Sanctorum,Clean Water (L),2291.95,4.25,False
2026-01-03T01:00:00,Avengers Compound,Medical Kits,623.58,3.6,False
2026-01-03T01:00:00,New Asgard,Vibranium (kg),2327.42,3.52,False
2026-01-03T01:00:00,Wakanda,Arc Reactor Cores,499.61,6.13,False
2026-01-03T01:00:00,Sokovia,Pym Particles,671.16,2.63,False
2026-01-03T01:00:00,Sanctum Sanctorum,Clean Water (L),2170.5,6.72,False
2026-01-03T01:00:00,Avengers Compound,Medical Kits,524.02,5.63,False
2026-01-03T01:00:00,New Asgard,Vibranium (kg),2294.91,4.19,False
2026-01-03T01:00:00,Wakanda,Arc Reactor Cores,608.12,3.92,False
2026-01-03T01:00:00,Sokovia,Pym Particles,472.16,6.69,False
2026-01-03T01:00:00,Sanctum Sanctorum,Clean Water (L),2377.94,2.49,False
2026-01-03T01:00:00,Avengers Compound,Medical Kits,592.97,4.23,False
2026-01-03T02:00:00,New Asgard,Vibranium (kg),2142.47,7.15,False
2026-01-03T02:00:00,Wakanda,Arc Reactor Cores,688.79,2.22,False
2026-01-03T02:00:00,Sokovia,Pym Particles,626.26,3.47,False
2026-01-03T02:00:00,Sanctum Sanctorum,Clean Water (L),2336.09,3.28,False
2026-01-03T02:00:00,Avengers Compound,Medical Kits,672.1,2.56,False
2026-01-03T02:00:00,New Asgard,Vibranium (kg),2182.38,6.35,False
2026-01-03T02:00:00,Wakanda,Arc Reactor Cores,437.63,7.25,False
2026-01-03T02:00:00,Sokovia,Pym Particles,570.88,4.58,False
2026-01-03T02:00:00,Sanctum Sanctorum,Clean Water (L),2129.66,7.41,False
2026-01-03T02:00:00,Avengers Compound,Medical Kits,617.99,3.64,False
2026-01-03T02:00:00,New Asgard,Vibranium (kg),2254.17,4.92,False
2026-01-03T02:00:00,Wakanda,Arc Reactor Cores,431.68,7.37,False
2026-01-03T02:00:00,Sokovia,Pym Particles,668.88,2.62,False
2026-01-03T02:00:00,Sanctum Sanctorum,Clean Water (L),2191.46,6.17,False
2026-01-03T02:00:00,Avengers Compound,Medical Kits,521.35,5.57,False
2026-01-03T02:00:00,New Asgard,Vibranium (kg),2296.14,4.08,False
2026-01-03T02:00:00,Wakanda,Arc Reactor Cores,585.13,4.3,False
2026-01-03T02:00:00,Sokovia,Pym Particles,673.21,2.54,False
2026-01-03T02:00:00,Sanctum Sanctorum,Clean Water (L),2165.08,6.7,False
2026-01-03T02:00:00,Avengers Compound,Medical Kits,598.93,4.02,False
2026-01-03T02:00:00,New Asgard,Vibranium (kg),2193.73,6.13,False
2026-01-03T02:00:00,Wakanda,Arc Reactor Cores,532.82,5.34,False
2026-01-03T02:00:00,Sokovia,Pym Particles,604.97,3.9,False
2026-01-03T02:00:00,Sanctum Sanctorum,Clean Water (L),2269.96,4.6,False
2026-01-03T02:00:00,Avengers Compound,Medical Kits,455.95,6.88,False
2026-01-03T03:00:00,New Asgard,Vibranium (kg),2168.7,6.5,False
2026-01-03T03:00:00,Wakanda,Arc Reactor Cores,493.72,6.01,False
2026-01-03T03:00:00,Sokovia,Pym Particles,412.06,7.61,False
2026-01-03T03:00:00,Sanctum Sanctorum,Clean Water (L),2126.81,7.32,False
2026-01-03T03:00:00,Avengers Compound,Medical Kits,616.36,3.6,False
2026-01-03T03:00:00,New Asgard,Vibranium (kg),2252.59,4.85,False
2026-01-03T03:00:00,Wakanda,Arc Reactor Cores,429.17,7.27,False
2026-01-03T03:00:00,Sokovia,Pym Particles,446.96,6.92,False
2026-01-03T03:00:00,Sanctum Sanctorum,Clean Water (L),2320.84,3.51,False
2026-01-03T03:00:00,Avengers Compound,Medical Kits,641.46,3.11,False
2026-01-03T03:00:00,New Asgard,Vibranium (kg),2281.07,4.29,False
2026-01-03T03:00:00,Wakanda,Arc Reactor Cores,607.52,3.77,False
2026-01-03T03:00:00,Sokovia,Pym Particles,679.13,2.37,False
2026-01-03T03:00:00,Sanctum Sanctorum,Clean Water (L),2339.78,3.14,False
2026-01-03T03:00:00,Avengers Compound,Medical Kits,659.89,2.75,False
2026-01-03T03:00:00,New Asgard,Vibranium (kg),2347.62,2.99,False
2026-01-03T03:00:00,Wakanda,Arc Reactor Cores,411.94,7.61,False
2026-01-03T03:00:00,Sokovia,Pym Particles,442.56,7.01,False
2026-01-03T03:00:00,Sanctum Sanctorum,Clean Water (L),2244.6,5.01,False
2026-01-03T03:00:00,Avengers Compound,Medical Kits,619.5,3.54,False
2026-01-03T03:00:00,New Asgard,Vibranium (kg),2372.23,2.51,False
2026-01-03T03:00:00,Wakanda,Arc Reactor Cores,633.71,3.26,False
2026-01-03T03:00:00,Sokovia,Pym Particles,682.77,2.3,False
2026-01-03T03:00:00,Sanctum Sanctorum,Clean Water (L),2316.95,3.59,False
2026-01-03T03:00:00,Avengers Compound,Medical Kits,392.13,8.0,False
2026-01-03T04:00:00,New Asgard,Vibranium (kg),2280.34,4.22,False
2026-01-03T04:00:00,Wakanda,Arc Reactor Cores,570.18,4.42,False
2026-01-03T04:00:00,Sokovia,Pym Particles,543.43,4.93,False
2026-01-03T04:00:00,Sanctum Sanctorum,Clean Water (L),2122.91,7.25,False
2026-01-03T04:00:00,Avengers Compound,Medical Kits,405.29,7.59,False
2026-01-03T04:00:00,New Asgard,Vibranium (kg),2102.05,7.65,False
2026-01-03T04:00:00,Wakanda,Arc Reactor Cores,642.98,3.02,False
2026-01-03T04:00:00,Sokovia,Pym Particles,502.43,5.72,False
2026-01-03T04:00:00,Sanctum Sanctorum,Clean Water (L),2319.9,3.46,False
2026-01-03T04:00:00,Avengers Compound,Medical Kits,595.96,3.92,False
2026-01-03T04:00:00,New Asgard,Vibranium (kg),2371.46,2.47,False
2026-01-03T04:00:00,Wakanda,Arc Reactor Cores,572.89,4.37,False
2026-01-03T04:00:00,Sokovia,Pym Particles,666.57,2.57,False
2026-01-03T04:00:00,Sanctum Sanctorum,Clean Water (L),2137.95,6.96,False
2026-01-03T04:00:00,Avengers Compound,Medical Kits,487.94,6.0,False
2026-01-03T04:00:00,New Asgard,Vibranium (kg),2109.22,7.51,False
2026-01-03T04:00:00,Wakanda,Arc Reactor Cores,527.25,5.25,False
2026-01-03T04:00:00,Sokovia,Pym Particles,643.2,3.02,False
2026-01-03T04:00:00,Sanctum Sanctorum,Clean Water (L),2090.82,7.87,False
2026-01-03T04:00:00,Avengers Compound,Medical Kits,510.13,5.57,False
2026-01-03T04:00:00,New Asgard,Vibranium (kg),2278.87,4.25,False
2026-01-03T04:00:00,Wakanda,Arc Reactor Cores,438.96,6.94,False
2026-01-03T04:00:00,Sokovia,Pym Particles,441.81,6.89,False
2026-01-03T04:00:00,Sanctum Sanctorum,Clean Water (L),2343.21,3.02,False
2026-01-03T04:00:00,Avengers Compound,Medical Kits,455.47,6.63,False
2026-01-03T05:00:00,New Asgard,Vibranium (kg),2226.7,5.16,False
2026-01-03T05:00:00,Wakanda,Arc Reactor Cores,652.08,2.79,False
2026-01-03T05:00:00,Sokovia,Pym Particles,429.8,6.98,False
2026-01-03T05:00:00,Sanctum Sanctorum,Clean Water (L),2145.55,6.69,False
2026-01-03T05:00:00,Avengers Compound,Medical Kits,506.23,5.54,False
2026-01-03T05:00:00,New Asgard,Vibranium (kg),2343.23,2.96,False
2026-01-03T05:00:00,Wakanda,Arc Reactor Cores,597.24,3.83,False
2026-01-03T05:00:00,Sokovia,Pym Particles,636.5,3.08,False
2026-01-03T05:00:00,Sanctum Sanctorum,Clean Water (L),2279.39,4.16,False
2026-01-03T05:00:00,Avengers Compound,Medical Kits,637.78,3.06,False
2026-01-03T05:00:00,New Asgard,Vibranium (kg),2372.9,2.4,False
2026-01-03T05:00:00,Wakanda,Arc Reactor Cores,383.77,7.85,False
2026-01-03T05:00:00,Sokovia,Pym Particles,493.99,5.77,False
2026-01-03T05:00:00,Sanctum Sanctorum,Clean Water (L),2268.0,4.38,False
2026-01-03T05:00:00,Avengers Compound,Medical Kits,394.6,7.65,False
2026-01-03T05:00:00,New Asgard,Vibranium (kg),2097.65,7.59,False
2026-01-03T05:00:00,Wakanda,Arc Reactor Cores,592.49,3.92,False
2026-01-03T05:00:00,Sokovia,Pym Particles,381.8,7.89,False
2026-01-03T05:00:00,Sanctum Sanctorum,Clean Water (L),2292.8,3.91,False
2026-01-03T05:00:00,Avengers Compound,Medical Kits,460.66,6.4,False
2026-01-03T05:00:00,New Asgard,Vibranium (kg),2248.56,4.74,False
2026-01-03T05:00:00,Wakanda,Arc Reactor Cores,614.2,3.51,False
2026-01-03T05:00:00,Sokovia,Pym Particles,644.15,2.94,False
2026-01-03T05:00:00,Sanctum Sanctorum,Clean Water (L),2247.1,4.77,False
2026-01-03T05:00:00,Avengers Compound,Medical Kits,460.49,6.41,False
2026-01-03T06:00:00,New Asgard,Vibranium (kg),2207.43,5.42,False
2026-01-03T06:00:00,Wakanda,Arc Reactor Cores,415.27,7.12,False
2026-01-03T06:00:00,Sokovia,Pym Particles,532.03,4.96,False
2026-01-03T06:00:00,Sanctum Sanctorum,Clean Water (L),2366.26,2.48,False
2026-01-03T06:00:00,Avengers Compound,Medical Kits,499.73,5.56,False
2026-01-03T06:00:00,New Asgard,Vibranium (kg),2093.08,7.54,False
2026-01-03T06:00:00,Wakanda,Arc Reactor Cores,637.92,3.0,False
2026-01-03T06:00:00,Sokovia,Pym Particles,614.37,3.44,False
2026-01-03T06:00:00,Sanctum Sanctorum,Clean Water (L),2243.59,4.75,False
2026-01-03T06:00:00,Avengers Compound,Medical Kits,378.6,7.8,False
2026-01-03T06:00:00,New Asgard,Vibranium (kg),2190.96,5.72,False
2026-01-03T06:00:00,Wakanda,Arc Reactor Cores,413.44,7.16,False
2026-01-03T06:00:00,Sokovia,Pym Particles,682.54,2.18,False
2026-01-03T06:00:00,Sanctum Sanctorum,Clean Water (L),2231.49,4.97,False
2026-01-03T06:00:00,Avengers Compound,Medical Kits,449.96,6.48,False
2026-01-03T06:00:00,New Asgard,Vibranium (kg),2153.34,6.42,False
2026-01-03T06:00:00,Wakanda,Arc Reactor Cores,602.22,3.66,False
2026-01-03T06:00:00,Sokovia,Pym Particles,368.9,7.98,False
2026-01-03T06:00:00,Sanctum Sanctorum,Clean Water (L),2118.04,7.07,False
2026-01-03T06:00:00,Avengers Compound,Medical Kits,502.62,5.51,False
2026-01-03T06:00:00,New Asgard,Vibranium (kg),2287.92,3.93,False
2026-01-03T06:00:00,Wakanda,Arc Reactor Cores,654.39,2.7,False
2026-01-03T06:00:00,Sokovia,Pym Particles,485.04,5.83,False
2026-01-03T06:00:00,Sanctum Sanctorum,Clean Water (L),2178.53,5.95,False
2026-01-03T06:00:00,Avengers Compound,Medical Kits,472.21,6.07,False
2026-01-03T07:00:00,New Asgard,Vibranium (kg),2105.05,7.18,False
2026-01-03T07:00:00,Wakanda,Arc Reactor Cores,390.32,7.45,False
2026-01-03T07:00:00,Sokovia,Pym Particles,502.05,5.42,False
2026-01-03T07:00:00,Sanctum Sanctorum,Clean Water (L),2340.96,2.89,False
2026-01-03T07:00:00,Avengers Compound,Medical Kits,454.43,6.28,False
2026-01-03T07:00:00,New Asgard,Vibranium (kg),2158.78,6.2,False
2026-01-03T07:00:00,Wakanda,Arc Reactor Cores,595.13,3.72,False
2026-01-03T07:00:00,Sokovia,Pym Particles,394.52,7.37,False
2026-01-03T07:00:00,Sanctum Sanctorum,Clean Water (L),2084.32,7.56,False
2026-01-03T07:00:00,Avengers Compound,Medical Kits,590.31,3.81,False
2026-01-03T07:00:00,New Asgard,Vibranium (kg),2092.89,7.4,False
2026-01-03T07:00:00,Wakanda,Arc Reactor Cores,421.75,6.88,False
2026-01-03T07:00:00,Sokovia,Pym Particles,507.49,5.32,False
2026-01-03T07:00:00,Sanctum Sanctorum,Clean Water (L),2383.14,2.12,False
2026-01-03T07:00:00,Avengers Compound,Medical Kits,456.57,6.24,False
2026-01-03T07:00:00,New Asgard,Vibranium (kg),2068.0,7.85,False
2026-01-03T07:00:00,Wakanda,Arc Reactor Cores,425.17,6.82,False
2026-01-03T07:00:00,Sokovia,Pym Particles,490.32,5.63,False
2026-01-03T07:00:00,Sanctum Sanctorum,Clean Water (L),2157.59,6.23,False
2026-01-03T07:00:00,Avengers Compound,Medical Kits,598.55,3.66,False
2026-01-03T07:00:00,New Asgard,Vibranium (kg),2352.39,2.68,False
2026-01-03T07:00:00,Wakanda,Arc Reactor Cores,416.76,6.97,False
2026-01-03T07:00:00,Sokovia,Pym Particles,477.62,5.86,False
2026-01-03T07:00:00,Sanctum Sanctorum,Clean Water (L),2311.83,3.42,False
2026-01-03T07:00:00,Avengers Compound,Medical Kits,394.45,7.37,False
2026-01-03T08:00:00,New Asgard,Vibranium (kg),2192.71,5.49,False
2026-01-03T08:00:00,Wakanda,Arc Reactor Cores,500.65,5.35,False
2026-01-03T08:00:00,Sokovia,Pym Particles,436.12,6.5,False
2026-01-03T08:00:00,Sanctum Sanctorum,Clean Water (L),2355.5,2.58,False
2026-01-03T08:00:00,Avengers Compound,Medical Kits,439.42,6.44,False
2026-01-03T08:00:00,New Asgard,Vibranium (kg),2293.79,3.68,False
2026-01-03T08:00:00,Wakanda,Arc Reactor Cores,482.5,5.67,False
2026-01-03T08:00:00,Sokovia,Pym Particles,524.9,4.91,False
2026-01-03T08:00:00,Sanctum Sanctorum,Clean Water (L),2269.53,4.12,False
2026-01-03T08:00:00,Avengers Compound,Medical Kits,569.65,4.11,False
2026-01-03T08:00:00,New Asgard,Vibranium (kg),2070.04,7.68,False
2026-01-03T08:00:00,Wakanda,Arc Reactor Cores,679.27,2.16,False
2026-01-03T08:00:00,Sokovia,Pym Particles,577.37,3.98,False
2026-01-03T08:00:00,Sanctum Sanctorum,Clean Water (L),2067.97,7.71,False
2026-01-03T08:00:00,Avengers Compound,Medical Kits,558.86,4.31,False
2026-01-03T08:00:00,New Asgard,Vibranium (kg),2129.53,6.62,False
2026-01-03T08:00:00,Wakanda,Arc Reactor Cores,523.55,4.94,False
2026-01-03T08:00:00,Sokovia,Pym Particles,562.28,4.24,False
2026-01-03T08:00:00,Sanctum Sanctorum,Clean Water (L),2258.91,4.31,False
2026-01-03T08:00:00,Avengers Compound,Medical Kits,651.44,2.65,False
2026-01-03T08:00:00,New Asgard,Vibranium (kg),2325.89,3.11,False
2026-01-03T08:00:00,Wakanda,Arc Reactor Cores,658.84,2.52,False
2026-01-03T08:00:00,Sokovia,Pym Particles,591.17,3.73,False
2026-01-03T08:00:00,Sanctum Sanctorum,Clean Water (L),2381.74,2.11,False
2026-01-03T08:00:00,Avengers Compound,Medical Kits,583.04,3.87,False
2026-01-03T09:00:00,New Asgard,Vibranium (kg),2268.12,4.07,False
2026-01-03T09:00:00,Wakanda,Arc Reactor Cores,490.05,5.44,False
2026-01-03T09:00:00,Sokovia,Pym Particles,525.83,4.81,False
2026-01-03T09:00:00,Sanctum Sanctorum,Clean Water (L),2373.17,2.23,False
2026-01-03T09:00:00,Avengers Compound,Medical Kits,362.93,7.67,False
2026-01-03T09:00:00,New Asgard,Vibranium (kg),2118.67,6.69,False
2026-01-03T09:00:00,Wakanda,Arc Reactor Cores,501.82,5.23,False
2026-01-03T09:00:00,Sokovia,Pym Particles,637.68,2.85,False
2026-01-03T09:00:00,Sanctum Sanctorum,Clean Water (L),2193.24,5.38,False
2026-01-03T09:00:00,Avengers Compound,Medical Kits,371.61,7.52,False
2026-01-03T09:00:00,New Asgard,Vibranium (kg),2139.09,6.33,False
2026-01-03T09:00:00,Wakanda,Arc Reactor Cores,510.67,5.08,False
2026-01-03T09:00:00,Sokovia,Pym Particles,594.02,3.61,False
2026-01-03T09:00:00,Sanctum Sanctorum,Clean Water (L),2167.22,5.84,False
2026-01-03T09:00:00,Avengers Compound,Medical Kits,359.84,7.72,False
2026-01-03T09:00:00,New Asgard,Vibranium (kg),2075.62,7.45,False
2026-01-03T09:00:00,Wakanda,Arc Reactor Cores,637.53,2.85,False
2026-01-03T09:00:00,Sokovia,Pym Particles,636.74,2.86,False
2026-01-03T09:00:00,Sanctum Sanctorum,Clean Water (L),2198.61,5.29,False
2026-01-03T09:00:00,Avengers Compound,Medical Kits,357.61,7.76,False
2026-01-03T09:00:00,New Asgard,Vibranium (kg),2314.19,3.26,False
2026-01-03T09:00:00,Wakanda,Arc Reactor Cores,639.98,2.81,False
2026-01-03T09:00:00,Sokovia,Pym Particles,387.63,7.23,False
2026-01-03T09:00:00,Sanctum Sanctorum,Clean Water (L),2353.32,2.57,False
2026-01-03T09:00:00,Avengers Compound,Medical Kits,380.9,7.35,False
2026-01-03T10:00:00,New Asgard,Vibranium (kg),2108.7,6.75,False
2026-01-03T10:00:00,Wakanda,Arc Reactor Cores,667.61,2.28,False
2026-01-03T10:00:00,Sokovia,Pym Particles,440.62,6.2,False
2026-01-03T10:00:00,Sanctum Sanctorum,Clean Water (L),2237.86,4.52,False
2026-01-03T10:00:00,Avengers Compound,Medical Kits,444.66,6.13,False
2026-01-03T10:00:00,New Asgard,Vibranium (kg),2125.36,6.46,False
2026-01-03T10:00:00,Wakanda,Arc Reactor Cores,393.71,7.0,False
2026-01-03T10:00:00,Sokovia,Pym Particles,681.06,2.05,False
2026-01-03T10:00:00,Sanctum Sanctorum,Clean Water (L),2163.54,5.8,False
2026-01-03T10:00:00,Avengers Compound,Medical Kits,430.61,6.37,False
2026-01-03T10:00:00,New Asgard,Vibranium (kg),2139.23,6.22,False
2026-01-03T10:00:00,Wakanda,Arc Reactor Cores,616.92,3.16,False
2026-01-03T10:00:00,Sokovia,Pym Particles,633.16,2.88,False
2026-01-03T10:00:00,Sanctum Sanctorum,Clean Water (L),2099.52,6.9,False
2026-01-03T10:00:00,Avengers Compound,Medical Kits,355.02,7.67,False
2026-01-03T10:00:00,New Asgard,Vibranium (kg),2125.47,6.46,False
2026-01-03T10:00:00,Wakanda,Arc Reactor Cores,544.61,4.4,False
2026-01-03T10:00:00,Sokovia,Pym Particles,458.43,5.89,False
2026-01-03T10:00:00,Sanctum Sanctorum,Clean Water (L),2038.36,7.96,False
2026-01-03T10:00:00,Avengers Compound,Medical Kits,664.44,2.34,False
2026-01-03T10:00:00,New Asgard,Vibranium (kg),2213.5,4.94,False
2026-01-03T10:00:00,Wakanda,Arc Reactor Cores,404.68,6.82,False
2026-01-03T10:00:00,Sokovia,Pym Particles,566.5,4.03,False
2026-01-03T10:00:00,Sanctum Sanctorum,Clean Water (L),2335.96,2.83,False
2026-01-03T10:00:00,Avengers Compound,Medical Kits,491.3,5.32,False
2026-01-03T11:00:00,New Asgard,Vibranium (kg),2155.84,5.83,False
2026-01-03T11:00:00,Wakanda,Arc Reactor Cores,540.07,4.41,False
2026-01-03T11:00:00,Sokovia,Pym Particles,334.33,7.89,False
2026-01-03T11:00:00,Sanctum Sanctorum,Clean Water (L),2031.64,7.94,False
2026-01-03T11:00:00,Avengers Compound,Medical Kits,340.01,7.8,False
2026-01-03T11:00:00,New Asgard,Vibranium (kg),2031.7,7.94,False
2026-01-03T11:00:00,Wakanda,Arc Reactor Cores,556.88,4.12,False
2026-01-03T11:00:00,Sokovia,Pym Particles,348.64,7.65,False
2026-01-03T11:00:00,Sanctum Sanctorum,Clean Water (L),2122.76,6.39,False
2026-01-03T11:00:00,Avengers Compound,Medical Kits,569.74,3.9,False
2026-01-03T11:00:00,New Asgard,Vibranium (kg),2266.0,3.97,False
2026-01-03T11:00:00,Wakanda,Arc Reactor Cores,514.89,4.83,False
2026-01-03T11:00:00,Sokovia,Pym Particles,381.08,7.1,False
2026-01-03T11:00:00,Sanctum Sanctorum,Clean Water (L),2359.29,2.38,False
2026-01-03T11:00:00,Avengers Compound,Medical Kits,341.76,7.77,False
2026-01-03T11:00:00,New Asgard,Vibranium (kg),2073.11,7.24,False
2026-01-03T11:00:00,Wakanda,Arc Reactor Cores,435.39,6.18,False
2026-01-03T11:00:00,Sokovia,Pym Particles,457.4,5.81,False
2026-01-03T11:00:00,Sanctum Sanctorum,Clean Water (L),2095.08,6.86,False
2026-01-03T11:00:00,Avengers Compound,Medical Kits,492.88,5.21,False
2026-01-03T11:00:00,New Asgard,Vibranium (kg),2154.35,5.86,False
2026-01-03T11:00:00,Wakanda,Arc Reactor Cores,554.49,4.16,False
2026-01-03T11:00:00,Sokovia,Pym Particles,430.97,6.25,False
2026-01-03T11:00:00,Sanctum Sanctorum,Clean Water (L),2291.1,3.54,False
2026-01-03T11:00:00,Avengers Compound,Medical Kits,362.74,7.41,False
2026-01-03T12:00:00,New Asgard,Vibranium (kg),2214.69,4.76,False
2026-01-03T12:00:00,Wakanda,Arc Reactor Cores,557.9,4.03,False
2026-01-03T12:00:00,Sokovia,Pym Particles,447.22,5.88,False
2026-01-03T12:00:00,Sanctum Sanctorum,Clean Water (L),2225.15,4.58,False
2026-01-03T12:00:00,Avengers Compound,Medical Kits,553.07,4.12,False
2026-01-03T12:00:00,New Asgard,Vibranium (kg),2379.96,2.0,False
2026-01-03T12:00:00,Wakanda,Arc Reactor Cores,360.9,7.32,False
2026-01-03T12:00:00,Sokovia,Pym Particles,453.01,5.78,False
2026-01-03T12:00:00,Sanctum Sanctorum,Clean Water (L),2372.56,2.12,False
2026-01-03T12:00:00,Avengers Compound,Medical Kits,676.93,2.05,False
2026-01-03T12:00:00,New Asgard,Vibranium (kg),2247.2,4.21,False
2026-01-03T12:00:00,Wakanda,Arc Reactor Cores,593.98,3.43,False
2026-01-03T12:00:00,Sokovia,Pym Particles,660.99,2.32,False
2026-01-03T12:00:00,Sanctum Sanctorum,Clean Water (L),2357.0,2.38,False
2026-01-03T12:00:00,Avengers Compound,Medical Kits,526.47,4.56,False
2026-01-03T12:00:00,New Asgard,Vibranium (kg),2099.84,6.67,False
2026-01-03T12:00:00,Wakanda,Arc Reactor Cores,635.99,2.73,False
2026-01-03T12:00:00,Sokovia,Pym Particles,576.42,3.73,False
2026-01-03T12:00:00,Sanctum Sanctorum,Clean Water (L),2165.42,5.58,False
2026-01-03T12:00:00,Avengers Compound,Medical Kits,412.7,6.45,False
2026-01-03T12:00:00,New Asgard,Vibranium (kg),2292.44,3.46,False
2026-01-03T12:00:00,Wakanda,Arc Reactor Cores,505.97,4.9,False
2026-01-03T12:00:00,Sokovia,Pym Particles,323.9,7.94,False
2026-01-03T12:00:00,Sanctum Sanctorum,Clean Water (L),2370.36,2.16,False
2026-01-03T12:00:00,Avengers Compound,Medical Kits,580.87,3.65,False
2026-01-03T13:00:00,New Asgard,Vibranium (kg),2365.47,2.21,False
2026-01-03T13:00:00,Wakanda,Arc Reactor Cores,581.28,3.59,False
2026-01-03T13:00:00,Sokovia,Pym Particles,530.55,4.42,False
2026-01-03T13:00:00,Sanctum Sanctorum,Clean Water (L),2108.97,6.41,False
2026-01-03T13:00:00,Avengers Compound,Medical Kits,510.73,4.74,False
2026-01-03T13:00:00,New Asgard,Vibranium (kg),2065.43,7.12,False
2026-01-03T13:00:00,Wakanda,Arc Reactor Cores,565.16,3.85,False
2026-01-03T13:00:00,Sokovia,Pym Particles,540.82,4.25,False
2026-01-03T13:00:00,Sanctum Sanctorum,Clean Water (L),2268.4,3.8,False
2026-01-03T13:00:00,Avengers Compound,Medical Kits,663.22,2.24,False
2026-01-03T13:00:00,New Asgard,Vibranium (kg),2125.66,6.14,False
2026-01-03T13:00:00,Wakanda,Arc Reactor Cores,429.4,6.08,False
2026-01-03T13:00:00,Sokovia,Pym Particles,313.48,7.98,False
2026-01-03T13:00:00,Sanctum Sanctorum,Clean Water (L),2015.12,7.95,False
2026-01-03T13:00:00,Avengers Compound,Medical Kits,451.76,5.71,False
2026-01-03T13:00:00,New Asgard,Vibranium (kg),2115.26,6.31,False
2026-01-03T13:00:00,Wakanda,Arc Reactor Cores,394.32,6.65,False
2026-01-03T13:00:00,Sokovia,Pym Particles,357.13,7.26,False
2026-01-03T13:00:00,Sanctum Sanctorum,Clean Water (L),2324.68,2.87,False
2026-01-03T13:00:00,Avengers Compound,Medical Kits,514.63,4.68,False
2026-01-03T13:00:00,New Asgard,Vibranium (kg),2341.28,2.6,False
2026-01-03T13:00:00,Wakanda,Arc Reactor Cores,497.73,4.96,False
2026-01-03T13:00:00,Sokovia,Pym Particles,564.7,3.86,False
2026-01-03T13:00:00,Sanctum Sanctorum,Clean Water (L),2164.26,5.5,False
2026-01-03T13:00:00,Avengers Compound,Medical Kits,653.4,2.4,False
2026-01-03T14:00:00,New Asgard,Vibranium (kg),2240.96,4.18,False
2026-01-03T14:00:00,Wakanda,Arc Reactor Cores,307.96,7.94,False
2026-01-03T14:00:00,Sokovia,Pym Particles,459.26,5.5,False
2026-01-03T14:00:00,Sanctum Sanctorum,Clean Water (L),2049.54,7.27,False
2026-01-03T14:00:00,Avengers Compound,Medical Kits,312.83,7.86,False
2026-01-03T14:00:00,New Asgard,Vibranium (kg),2018.67,7.76,False
2026-01-03T14:00:00,Wakanda,Arc Reactor Cores,535.84,4.26,False
2026-01-03T14:00:00,Sokovia,Pym Particles,609.42,3.07,False
2026-01-03T14:00:00,Sanctum Sanctorum,Clean Water (L),2156.68,5.54,False
2026-01-03T14:00:00,Avengers Compound,Medical Kits,477.12,5.21,False
